1.157890,-2.300629,0.799778,-1.468307,-2.307941,2.444682,18.774332
1.158690,-2.302099,0.800979,-1.470139,-2.316402,2.445599,18.796918
1.159491,-2.303570,0.802150,-1.471913,-2.324886,2.446514,18.819569
1.160294,-2.305042,0.803291,-1.473628,-2.333393,2.447426,18.842280
1.161098,-2.306517,0.804402,-1.475286,-2.341922,2.448335,18.865052
1.161903,-2.307993,0.805484,-1.476885,-2.350474,2.449240,18.887882
1.162709,-2.309471,0.806535,-1.478426,-2.359047,2.450142,18.910768
1.163516,-2.310950,0.807557,-1.479909,-2.367642,2.451041,18.933709
1.164324,-2.312430,0.808548,-1.481334,-2.376259,2.451935,18.956703
1.165133,-2.313912,0.809509,-1.482700,-2.384896,2.452825,18.979748
1.165943,-2.315396,0.810440,-1.484008,-2.393553,2.453711,19.002844
1.166754,-2.316880,0.811341,-1.485257,-2.402231,2.454592,19.025987
1.167566,-2.318366,0.812211,-1.486448,-2.410929,2.455468,19.049177
1.168378,-2.319853,0.813051,-1.487581,-2.419647,2.456338,19.072412
1.169192,-2.321341,0.813861,-1.488654,-2.428383,2.457204,19.095690
1.170006,-2.322831,0.814640,-1.489670,-2.437139,2.458063,19.119010
1.170821,-2.324321,0.815389,-1.490626,-2.445913,2.458917,19.142370
1.171637,-2.325812,0.816108,-1.491524,-2.454705,2.459765,19.165769
1.172453,-2.327304,0.816796,-1.492363,-2.463516,2.460607,19.189205
1.173270,-2.328797,0.817453,-1.493144,-2.472343,2.461441,19.212677
1.174088,-2.330290,0.818080,-1.493866,-2.481188,2.462270,19.236182
1.174907,-2.331784,0.818676,-1.494529,-2.490050,2.463091,19.259721
1.175726,-2.333279,0.819242,-1.495134,-2.498928,2.463905,19.283291
1.176545,-2.334774,0.819777,-1.495680,-2.507823,2.464712,19.306890
1.177365,-2.336270,0.820281,-1.496167,-2.516733,2.465512,19.330518
1.178186,-2.337767,0.820755,-1.496595,-2.525659,2.466304,19.354173
1.179007,-2.339264,0.821198,-1.496965,-2.534600,2.467088,19.377852
1.179828,-2.340761,0.821610,-1.497277,-2.543555,2.467864,19.401556
1.180650,-2.342258,0.821992,-1.497529,-2.552525,2.468632,19.425283
1.181472,-2.343756,0.822342,-1.497723,-2.561509,2.469391,19.449030
1.182294,-2.345253,0.822662,-1.497858,-2.570506,2.470142,19.472798
1.183117,-2.346751,0.822952,-1.497935,-2.579517,2.470884,19.496583
1.183940,-2.348249,0.823210,-1.497953,-2.588541,2.471617,19.520386
1.184764,-2.349747,0.823212,-1.497907,-2.596440,2.472312,19.536920
1.185586,-2.351245,0.822126,-1.497782,-2.598985,2.472894,19.523256
1.186407,-2.352743,0.820317,-1.497624,-2.597923,2.473592,19.506230
1.187227,-2.354240,0.818047,-1.497462,-2.594501,2.474555,19.488317
1.188043,-2.355738,0.815499,-1.497313,-2.589601,2.475872,19.471168
1.188858,-2.357235,0.812801,-1.497185,-2.583843,2.477597,19.455851
1.189669,-2.358732,0.810040,-1.497082,-2.577659,2.479750,19.443016
1.190478,-2.360229,0.807275,-1.497003,-2.571340,2.482338,19.433025
1.191284,-2.361726,0.804545,-1.496945,-2.565084,2.485351,19.426036
1.192087,-2.363223,0.801873,-1.496903,-2.559015,2.488773,19.422074
1.192887,-2.364720,0.799273,-1.496872,-2.553212,2.492583,19.421070
1.193685,-2.366217,0.796751,-1.496845,-2.547715,2.496757,19.422902
1.194481,-2.367714,0.794309,-1.496816,-2.542545,2.501270,19.427408
1.195274,-2.369210,0.791946,-1.496779,-2.537704,2.506096,19.434411
1.196065,-2.370707,0.789657,-1.496730,-2.533184,2.511210,19.443725
1.196853,-2.372204,0.787438,-1.496661,-2.528969,2.516590,19.455165
1.197640,-2.373700,0.785283,-1.496568,-2.525043,2.522212,19.468549
1.198424,-2.375197,0.783186,-1.496446,-2.521382,2.528055,19.483704
1.199206,-2.376693,0.781141,-1.496291,-2.517966,2.534100,19.500467
1.199986,-2.378190,0.779143,-1.496099,-2.514774,2.540329,19.518686
1.200764,-2.379686,0.777185,-1.495866,-2.511783,2.546724,19.538218
1.201541,-2.381181,0.775263,-1.495589,-2.508973,2.553271,19.558933
1.202315,-2.382677,0.773371,-1.495265,-2.506327,2.559955,19.580710
1.203087,-2.384172,0.771505,-1.494892,-2.503826,2.566763,19.603441
1.203858,-2.385666,0.769661,-1.494466,-2.501453,2.573684,19.627023
1.204627,-2.387161,0.767834,-1.493986,-2.499195,2.580707,19.651365
1.205394,-2.388654,0.766022,-1.493451,-2.497036,2.587821,19.676384
1.206159,-2.390148,0.764220,-1.492857,-2.494965,2.595019,19.702004
1.206922,-2.391640,0.762427,-1.492205,-2.492970,2.602291,19.728156
1.207684,-2.393132,0.760638,-1.491491,-2.491041,2.609630,19.754776
1.208443,-2.394623,0.758853,-1.490717,-2.489168,2.617030,19.781809
1.209201,-2.396113,0.757067,-1.489879,-2.487343,2.624484,19.809202
1.209957,-2.397603,0.755281,-1.488979,-2.485559,2.631986,19.836910
1.210712,-2.399091,0.753491,-1.488013,-2.483808,2.639532,19.864889
1.211464,-2.400579,0.751696,-1.486983,-2.482085,2.647116,19.893101
1.212215,-2.402065,0.749894,-1.485888,-2.480383,2.654735,19.921512
1.212964,-2.403550,0.748085,-1.484727,-2.478698,2.662383,19.950089
1.213711,-2.405035,0.746267,-1.483499,-2.477026,2.670059,19.978805
1.214457,-2.406517,0.744438,-1.482205,-2.475361,2.677758,20.007634
1.215200,-2.407999,0.742599,-1.480844,-2.473702,2.685477,20.036552
1.215942,-2.409479,0.740747,-1.479415,-2.472044,2.693214,20.065538
1.216682,-2.410958,0.738883,-1.477920,-2.470384,2.700966,20.094574
1.217420,-2.412435,0.737005,-1.476358,-2.468721,2.708730,20.123642
1.218156,-2.413910,0.735113,-1.474728,-2.467052,2.716506,20.152726
1.218890,-2.415384,0.733206,-1.473031,-2.465375,2.724290,20.181812
1.219622,-2.416856,0.731284,-1.471267,-2.463688,2.732080,20.210888
1.220352,-2.418327,0.729347,-1.469436,-2.461989,2.739876,20.239942
1.221081,-2.419795,0.727393,-1.467537,-2.460278,2.747676,20.268963
1.221807,-2.421262,0.725422,-1.465572,-2.458554,2.755477,20.297943
1.222532,-2.422726,0.723435,-1.463540,-2.456814,2.763280,20.326873
1.223254,-2.424189,0.721431,-1.461441,-2.455059,2.771082,20.355746
1.223975,-2.425649,0.719409,-1.459276,-2.453287,2.778883,20.384554
1.224693,-2.427107,0.717370,-1.457045,-2.451498,2.786681,20.413292
1.225409,-2.428563,0.715312,-1.454748,-2.449692,2.794476,20.441953
1.226124,-2.430017,0.713237,-1.452385,-2.447867,2.802267,20.470534
1.226836,-2.431468,0.711144,-1.449956,-2.446024,2.810052,20.499030
1.227546,-2.432917,0.709032,-1.447462,-2.444163,2.817832,20.527436
1.228254,-2.434363,0.706902,-1.444904,-2.442283,2.825604,20.555749
1.228960,-2.435807,0.704753,-1.442280,-2.440384,2.833369,20.583966
1.229663,-2.437248,0.702586,-1.439592,-2.438466,2.841127,20.612084
1.230365,-2.438686,0.700399,-1.436840,-2.436529,2.848875,20.640101
1.231064,-2.440121,0.698195,-1.434024,-2.434573,2.856615,20.668014
1.231761,-2.441554,0.695971,-1.431144,-2.432598,2.864344,20.695822
1.232456,-2.442983,0.693729,-1.428201,-2.430605,2.872063,20.723522
1.233149,-2.444410,0.691467,-1.425195,-2.428592,2.879772,20.751114
1.233839,-2.445834,0.689187,-1.422126,-2.426562,2.887469,20.778595
1.234527,-2.447254,0.686888,-1.418995,-2.424513,2.895154,20.805965
1.235213,-2.448672,0.684570,-1.415802,-2.422445,2.902827,20.833222
1.235896,-2.450086,0.682234,-1.412547,-2.420361,2.910488,20.860366
1.236577,-2.451497,0.679878,-1.409231,-2.418258,2.918136,20.887395
1.237256,-2.452904,0.677503,-1.405853,-2.416138,2.925770,20.914310
1.237932,-2.454308,0.675110,-1.402415,-2.414002,2.933390,20.941110
1.238606,-2.455709,0.672698,-1.398916,-2.411848,2.940997,20.967793
1.239278,-2.457106,0.670267,-1.395357,-2.409678,2.948589,20.994360
1.239947,-2.458500,0.667817,-1.391738,-2.407493,2.956166,21.020810
1.240613,-2.459890,0.665349,-1.388060,-2.405291,2.963728,21.047143
1.241277,-2.461276,0.662862,-1.384322,-2.403074,2.971274,21.073359
1.241939,-2.462658,0.660356,-1.380526,-2.400843,2.978805,21.099458
1.242598,-2.464037,0.657832,-1.376671,-2.398596,2.986320,21.125438
1.243255,-2.465412,0.655289,-1.372757,-2.396336,2.993818,21.151301
1.243909,-2.466782,0.652728,-1.368786,-2.394061,3.001299,21.177046
1.244560,-2.468149,0.650149,-1.364757,-2.391773,3.008764,21.202674
1.245209,-2.469512,0.647551,-1.360671,-2.389472,3.016211,21.228183
1.245855,-2.470870,0.644934,-1.356527,-2.387158,3.023640,21.253574
1.246499,-2.472225,0.642300,-1.352327,-2.384832,3.031052,21.278847
1.247140,-2.473575,0.639647,-1.348071,-2.382493,3.038445,21.304001
1.247778,-2.474921,0.636976,-1.343758,-2.380144,3.045820,21.329038
1.248414,-2.476263,0.634287,-1.339390,-2.377783,3.053176,21.353957
1.249047,-2.477600,0.631580,-1.334966,-2.375411,3.060512,21.378758
1.249677,-2.478933,0.628856,-1.330487,-2.373028,3.067830,21.403440
1.250304,-2.480261,0.626113,-1.325953,-2.370636,3.075128,21.428005
1.250929,-2.481584,0.623353,-1.321365,-2.368234,3.082406,21.452452
1.251551,-2.482903,0.620574,-1.316722,-2.365822,3.089663,21.476781
1.252170,-2.484218,0.617779,-1.312025,-2.363402,3.096901,21.500991
1.252787,-2.485527,0.614965,-1.307275,-2.360973,3.104117,21.525084
1.253400,-2.486832,0.612134,-1.302472,-2.358536,3.111312,21.549059
1.254011,-2.488132,0.609286,-1.297615,-2.356092,3.118486,21.572916
1.254619,-2.489428,0.606420,-1.292706,-2.353639,3.125639,21.596655
1.255224,-2.490718,0.603537,-1.287744,-2.351180,3.132769,21.620276
1.255826,-2.492003,0.600637,-1.282731,-2.348715,3.139877,21.643779
1.256425,-2.493283,0.597720,-1.277665,-2.346243,3.146963,21.667164
1.257021,-2.494558,0.594785,-1.272548,-2.343765,3.154026,21.690431
1.257614,-2.495828,0.591834,-1.267380,-2.341281,3.161066,21.713580
1.258205,-2.497093,0.588866,-1.262161,-2.338793,3.168083,21.736611
1.258792,-2.498353,0.585880,-1.256891,-2.336299,3.175076,21.759524
1.259377,-2.499607,0.582879,-1.251571,-2.333801,3.182045,21.782318
1.259958,-2.500856,0.579860,-1.246201,-2.331300,3.188990,21.804994
1.260536,-2.502099,0.576825,-1.240781,-2.328794,3.195910,21.827551
1.261112,-2.503337,0.573774,-1.235312,-2.326285,3.202806,21.849990
1.261684,-2.504570,0.570706,-1.229793,-2.323773,3.209677,21.872310
1.262253,-2.505797,0.567621,-1.224226,-2.321258,3.216523,21.894511
1.262819,-2.507018,0.564521,-1.218610,-2.318742,3.223342,21.916594
1.263382,-2.508234,0.561404,-1.212946,-2.316223,3.230136,21.938557
1.263942,-2.509444,0.558272,-1.207234,-2.313702,3.236904,21.960401
1.264499,-2.510648,0.555123,-1.201475,-2.311181,3.243646,21.982125
1.265052,-2.511847,0.551958,-1.195668,-2.308658,3.250360,22.003730
1.265602,-2.513040,0.548778,-1.189813,-2.306135,3.257048,22.025215
1.266150,-2.514227,0.545582,-1.183913,-2.303612,3.263709,22.046580
1.266694,-2.515408,0.542370,-1.177965,-2.301089,3.270341,22.067825
1.267234,-2.516583,0.539143,-1.171972,-2.298566,3.276946,22.088950
1.267772,-2.517751,0.535900,-1.165932,-2.296044,3.283523,22.109954
1.268306,-2.518914,0.532642,-1.159847,-2.293523,3.290071,22.130837
1.268837,-2.520071,0.529369,-1.153717,-2.291003,3.296591,22.151599
1.269365,-2.521222,0.526080,-1.147541,-2.288486,3.303081,22.172240
1.269889,-2.522366,0.522777,-1.141321,-2.285970,3.309543,22.192759
1.270410,-2.523504,0.519458,-1.135057,-2.283457,3.315974,22.213156
